Date;CustomerKey;ProductKey;AccountKey;Value
2025-08-01;10;11;4;2395
2025-08-01;11;11;1;22
2025-08-01;11;11;2;2894
2025-08-01;11;11;3;511
2025-08-01;11;11;4;1757
2025-08-01;12;11;1;15
2025-08-01;12;11;2;1973
2025-08-01;12;11;3;348
2025-08-01;12;11;4;1198
2025-09-01;1;1;1;433
2025-09-01;1;1;2;63393
2025-09-01;1;1;3;8645
2025-09-01;1;1;4;37303
2025-09-01;2;1;1;309
2025-09-01;2;1;2;45239
2025-09-01;2;1;3;6169
2025-09-01;2;1;4;26621
2025-09-01;3;1;1;371
2025-09-01;3;1;2;54316
2025-09-01;3;1;3;7407
2025-09-01;3;1;4;31962
2025-09-01;4;1;1;309
2025-09-01;4;1;2;45239
2025-09-01;4;1;3;6169
2025-09-01;4;1;4;26621
2025-09-01;5;1;1;340
2025-09-01;5;1;2;49777
2025-09-01;5;1;3;6788
2025-09-01;5;1;4;29291
2025-09-01;6;1;1;255
2025-09-01;6;1;2;37333
2025-09-01;6;1;3;8195
2025-09-01;6;1;4;21969
2025-09-01;7;1;1;198
2025-09-01;7;1;2;28988
2025-09-01;7;1;3;6363
2025-09-01;7;1;4;17058
2025-09-01;8;1;1;129
2025-09-01;8;1;2;18886
2025-09-01;8;1;3;1642
2025-09-01;8;1;4;11114
2025-09-01;9;1;1;103
2025-09-01;9;1;2;15080
2025-09-01;9;1;3;1311
2025-09-01;9;1;4;8874
2025-09-01;10;1;1;268
2025-09-01;10;1;2;39236
2025-09-01;10;1;3;6924
2025-09-01;10;1;4;23089
2025-09-01;11;1;1;201
2025-09-01;11;1;2;29427
2025-09-01;11;1;3;5193
2025-09-01;11;1;4;17316
2025-09-01;12;1;1;134
2025-09-01;12;1;2;19618
2025-09-01;12;1;3;3462
2025-09-01;12;1;4;11544
2025-09-01;1;2;1;321
2025-09-01;1;2;2;51763
2025-09-01;1;2;3;7059
2025-09-01;1;2;4;29004
2025-09-01;2;2;1;229
2025-09-01;2;2;2;36928
2025-09-01;2;2;3;5036
2025-09-01;2;2;4;20691
2025-09-01;3;2;1;275
2025-09-01;3;2;2;44346
2025-09-01;3;2;3;6047
2025-09-01;3;2;4;24847
2025-09-01;4;2;1;229
2025-09-01;4;2;2;36928
2025-09-01;4;2;3;5036
2025-09-01;4;2;4;20691
2025-09-01;5;2;1;252
2025-09-01;5;2;2;40637
2025-09-01;5;2;3;5541
2025-09-01;5;2;4;22769
2025-09-01;6;2;1;189
2025-09-01;6;2;2;30478
2025-09-01;6;2;3;6690
2025-09-01;6;2;4;17077
2025-09-01;7;2;1;147
2025-09-01;7;2;2;23705
2025-09-01;7;2;3;5203
2025-09-01;7;2;4;13282
2025-09-01;8;2;1;95
2025-09-01;8;2;2;15319
2025-09-01;8;2;3;1332
2025-09-01;8;2;4;8584
2025-09-01;9;2;1;76
2025-09-01;9;2;2;12256
2025-09-01;9;2;3;1066
2025-09-01;9;2;4;6867
2025-09-01;10;2;1;199
2025-09-01;10;2;2;32090
2025-09-01;10;2;3;5663
2025-09-01;10;2;4;17980
2025-09-01;11;2;1;149
2025-09-01;11;2;2;24027
2025-09-01;11;2;3;4240
2025-09-01;11;2;4;13463
2025-09-01;12;2;1;99
2025-09-01;12;2;2;15964
2025-09-01;12;2;3;2817
2025-09-01;12;2;4;8945
2025-09-01;1;3;1;166
2025-09-01;1;3;2;29586
2025-09-01;1;3;3;4035
2025-09-01;1;3;4;16045
2025-09-01;2;3;1;119
2025-09-01;2;3;2;21210
2025-09-01;2;3;3;2892
2025-09-01;2;3;4;11502
2025-09-01;3;3;1;142
2025-09-01;3;3;2;25309
2025-09-01;3;3;3;3451
2025-09-01;3;3;4;13725
2025-09-01;4;3;1;119
2025-09-01;4;3;2;21210
2025-09-01;4;3;3;2892
2025-09-01;4;3;4;11502
2025-09-01;5;3;1;130
2025-09-01;5;3;2;23170
2025-09-01;5;3;3;3160
2025-09-01;5;3;4;12565
2025-09-01;6;3;1;98
2025-09-01;6;3;2;17467
2025-09-01;6;3;3;3834
2025-09-01;6;3;4;9472
2025-09-01;7;3;1;76
2025-09-01;7;3;2;13546
2025-09-01;7;3;3;2973
2025-09-01;7;3;4;7346
2025-09-01;8;3;1;49
2025-09-01;8;3;2;8733
2025-09-01;8;3;3;759
2025-09-01;8;3;4;4736
2025-09-01;9;3;1;40
2025-09-01;9;3;2;7129
2025-09-01;9;3;3;620
2025-09-01;9;3;4;3866
2025-09-01;10;3;1;103
2025-09-01;10;3;2;18358
2025-09-01;10;3;3;3240
2025-09-01;10;3;4;9956
2025-09-01;11;3;1;77
2025-09-01;11;3;2;13724
2025-09-01;11;3;3;2422
2025-09-01;11;3;4;7443
2025-09-01;12;3;1;51
2025-09-01;12;3;2;9090
2025-09-01;12;3;3;1604
2025-09-01;12;3;4;4930
2025-09-01;1;4;1;73
2025-09-01;1;4;2;11617
2025-09-01;1;4;3;1584
2025-09-01;1;4;4;6749
2025-09-01;2;4;1;52
2025-09-01;2;4;2;8275
2025-09-01;2;4;3;1128
2025-09-01;2;4;4;4808
2025-09-01;3;4;1;62
2025-09-01;3;4;2;9866
2025-09-01;3;4;3;1345
2025-09-01;3;4;4;5732
2025-09-01;4;4;1;52
2025-09-01;4;4;2;8275
2025-09-01;4;4;3;1128
2025-09-01;4;4;4;4808
2025-09-01;5;4;1;57
2025-09-01;5;4;2;9071
2025-09-01;5;4;3;1237
2025-09-01;5;4;4;5270
2025-09-01;6;4;1;47
2025-09-01;6;4;2;7479
2025-09-01;6;4;3;1642
2025-09-01;6;4;4;4345
2025-09-01;7;4;1;36
2025-09-01;7;4;2;5729
2025-09-01;7;4;3;1258
2025-09-01;7;4;4;3328
2025-09-01;8;4;1;29
2025-09-01;8;4;2;4615
2025-09-01;8;4;3;401
2025-09-01;8;4;4;2681
2025-09-01;9;4;1;23
2025-09-01;9;4;2;3660
2025-09-01;9;4;3;318
2025-09-01;9;4;4;2126
2025-09-01;10;4;1;37
2025-09-01;10;4;2;5888
2025-09-01;10;4;3;1039
2025-09-01;10;4;4;3421
2025-09-01;11;4;1;28
2025-09-01;11;4;2;4456
2025-09-01;11;4;3;786
2025-09-01;11;4;4;2589
2025-09-01;12;4;1;19
2025-09-01;12;4;2;3024
2025-09-01;12;4;3;534
2025-09-01;12;4;4;1757
2025-09-01;1;5;1;37
2025-09-01;1;5;2;6752
2025-09-01;1;5;3;921
2025-09-01;1;5;4;3693
2025-09-01;2;5;1;27
2025-09-01;2;5;2;4927
2025-09-01;2;5;3;672
2025-09-01;2;5;4;2695
2025-09-01;3;5;1;32
2025-09-01;3;5;2;5839
2025-09-01;3;5;3;796
2025-09-01;3;5;4;3194
2025-09-01;4;5;1;27
2025-09-01;4;5;2;4927
2025-09-01;4;5;3;672
2025-09-01;4;5;4;2695
2025-09-01;5;5;1;29
2025-09-01;5;5;2;5292
2025-09-01;5;5;3;722
2025-09-01;5;5;4;2894
2025-09-01;6;5;1;24
2025-09-01;6;5;2;4379
2025-09-01;6;5;3;961
2025-09-01;6;5;4;2395
2025-09-01;7;5;1;19
2025-09-01;7;5;2;3467
2025-09-01;7;5;3;761
2025-09-01;7;5;4;1896
2025-09-01;8;5;1;15
2025-09-01;8;5;2;2737
2025-09-01;8;5;3;238
2025-09-01;8;5;4;1497
2025-09-01;9;5;1;12
2025-09-01;9;5;2;2190
2025-09-01;9;5;3;190
2025-09-01;9;5;4;1198
2025-09-01;10;5;1;19
2025-09-01;10;5;2;3467
2025-09-01;10;5;3;612
2025-09-01;10;5;4;1896
2025-09-01;11;5;1;14
2025-09-01;11;5;2;2555
2025-09-01;11;5;3;451
2025-09-01;11;5;4;1397
2025-09-01;12;5;1;10
2025-09-01;12;5;2;1825
2025-09-01;12;5;3;322
2025-09-01;12;5;4;998
2025-09-01;1;6;1;32
2025-09-01;1;6;2;6960
2025-09-01;1;6;3;949
2025-09-01;1;6;4;3967
2025-09-01;2;6;1;24
2025-09-01;2;6;2;5220
2025-09-01;2;6;3;712
2025-09-01;2;6;4;2975
2025-09-01;3;6;1;29
2025-09-01;3;6;2;6307
2025-09-01;3;6;3;860
2025-09-01;3;6;4;3595
2025-09-01;4;6;1;24
2025-09-01;4;6;2;5220
2025-09-01;4;6;3;712
2025-09-01;4;6;4;2975
2025-09-01;5;6;1;26
2025-09-01;5;6;2;5655
2025-09-01;5;6;3;771
2025-09-01;5;6;4;3223
2025-09-01;6;6;1;31
2025-09-01;6;6;2;6742
2025-09-01;6;6;3;1480
2025-09-01;6;6;4;3843
2025-09-01;7;6;1;24
2025-09-01;7;6;2;5220
2025-09-01;7;6;3;1146
2025-09-01;7;6;4;2975
2025-09-01;8;6;1;26
2025-09-01;8;6;2;5655
2025-09-01;8;6;3;492
2025-09-01;8;6;4;3223
2025-09-01;9;6;1;21
2025-09-01;9;6;2;4567
2025-09-01;9;6;3;397
2025-09-01;9;6;4;2603
2025-09-01;10;6;1;30
2025-09-01;10;6;2;6525
2025-09-01;10;6;3;1151
2025-09-01;10;6;4;3719
2025-09-01;11;6;1;23
2025-09-01;11;6;2;5002
2025-09-01;11;6;3;883
2025-09-01;11;6;4;2851
2025-09-01;12;6;1;15
2025-09-01;12;6;2;3262
2025-09-01;12;6;3;576
2025-09-01;12;6;4;1860
2025-09-01;1;7;1;47
2025-09-01;1;7;2;9574
2025-09-01;1;7;3;1305
2025-09-01;1;7;4;5432
2025-09-01;2;7;1;33
2025-09-01;2;7;2;6722
2025-09-01;2;7;3;917
2025-09-01;2;7;4;3814
2025-09-01;3;7;1;40
2025-09-01;3;7;2;8148
2025-09-01;3;7;3;1111
2025-09-01;3;7;4;4623
2025-09-01;4;7;1;33
2025-09-01;4;7;2;6722
2025-09-01;4;7;3;917
2025-09-01;4;7;4;3814
2025-09-01;5;7;1;37
2025-09-01;5;7;2;7537
2025-09-01;5;7;3;1028
2025-09-01;5;7;4;4276
2025-09-01;6;7;1;43
2025-09-01;6;7;2;8759
2025-09-01;6;7;3;1923
2025-09-01;6;7;4;4969
2025-09-01;7;7;1;33
2025-09-01;7;7;2;6722
2025-09-01;7;7;3;1476
2025-09-01;7;7;4;3814
2025-09-01;8;7;1;36
2025-09-01;8;7;2;7333
2025-09-01;8;7;3;638
2025-09-01;8;7;4;4160
2025-09-01;9;7;1;29
2025-09-01;9;7;2;5907
2025-09-01;9;7;3;514
2025-09-01;9;7;4;3351
2025-09-01;10;7;1;42
2025-09-01;10;7;2;8555
2025-09-01;10;7;3;1510
2025-09-01;10;7;4;4854
2025-09-01;11;7;1;31
2025-09-01;11;7;2;6314
2025-09-01;11;7;3;1114
2025-09-01;11;7;4;3583
2025-09-01;12;7;1;21
2025-09-01;12;7;2;4278
2025-09-01;12;7;3;755
2025-09-01;12;7;4;2427
2025-09-01;1;9;1;19
2025-09-01;1;9;2;4233
2025-09-01;1;9;3;577
2025-09-01;1;9;4;2395
2025-09-01;2;9;1;15
2025-09-01;2;9;2;3342
2025-09-01;2;9;3;456
2025-09-01;2;9;4;1891
2025-09-01;3;9;1;17
2025-09-01;3;9;2;3787
2025-09-01;3;9;3;516
2025-09-01;3;9;4;2143
2025-09-01;4;9;1;15
2025-09-01;4;9;2;3342
2025-09-01;4;9;3;456
2025-09-01;4;9;4;1891
2025-09-01;5;9;1;16
2025-09-01;5;9;2;3565
2025-09-01;5;9;3;486
2025-09-01;5;9;4;2017
2025-09-01;6;9;1;19
2025-09-01;6;9;2;4233
2025-09-01;6;9;3;929
2025-09-01;6;9;4;2395
2025-09-01;7;9;1;15
2025-09-01;7;9;2;3342
2025-09-01;7;9;3;734
2025-09-01;7;9;4;1891
2025-09-01;8;9;1;16
2025-09-01;8;9;2;3565
2025-09-01;8;9;3;310
2025-09-01;8;9;4;2017
2025-09-01;9;9;1;12
2025-09-01;9;9;2;2673
2025-09-01;9;9;3;232
2025-09-01;9;9;4;1513
2025-09-01;10;9;1;18
2025-09-01;10;9;2;4010
2025-09-01;10;9;3;708
2025-09-01;10;9;4;2269
2025-09-01;11;9;1;14
2025-09-01;11;9;2;3119
2025-09-01;11;9;3;550
2025-09-01;11;9;4;1765
2025-09-01;12;9;1;9
2025-09-01;12;9;2;2005
2025-09-01;12;9;3;354
2025-09-01;12;9;4;1135
2025-09-01;1;10;1;87
2025-09-01;1;10;2;12183
2025-09-01;1;10;3;1661
2025-09-01;1;10;4;7312
2025-09-01;2;10;1;61
2025-09-01;2;10;2;8542
2025-09-01;2;10;3;1165
2025-09-01;2;10;4;5127
2025-09-01;3;10;1;73
2025-09-01;3;10;2;10223
2025-09-01;3;10;3;1394
2025-09-01;3;10;4;6136
2025-09-01;4;10;1;61
2025-09-01;4;10;2;8542
2025-09-01;4;10;3;1165
2025-09-01;4;10;4;5127
2025-09-01;5;10;1;67
2025-09-01;5;10;2;9383
2025-09-01;5;10;3;1279
2025-09-01;5;10;4;5631
2025-09-01;6;10;1;38
2025-09-01;6;10;2;5321
2025-09-01;6;10;3;1168
2025-09-01;6;10;4;3194
2025-09-01;7;10;1;30
2025-09-01;7;10;2;4201
2025-09-01;7;10;3;922
2025-09-01;7;10;4;2522
2025-09-01;8;10;1;14
2025-09-01;8;10;2;1961
2025-09-01;8;10;3;170
2025-09-01;8;10;4;1177
2025-09-01;9;10;1;11
2025-09-01;9;10;2;1540
2025-09-01;9;10;3;134
2025-09-01;9;10;4;925
2025-09-01;10;10;1;30
2025-09-01;10;10;2;4201
2025-09-01;10;10;3;741
2025-09-01;10;10;4;2522
2025-09-01;11;10;1;23
2025-09-01;11;10;2;3221
2025-09-01;11;10;3;568
2025-09-01;11;10;4;1933
2025-09-01;12;10;1;15
2025-09-01;12;10;2;2101
2025-09-01;12;10;3;371
2025-09-01;12;10;4;1261
2025-09-01;1;11;1;55
2025-09-01;1;11;2;7235
2025-09-01;1;11;3;987
2025-09-01;1;11;4;4392
2025-09-01;2;11;1;38
2025-09-01;2;11;2;4999
2025-09-01;2;11;3;682
2025-09-01;2;11;4;3034
2025-09-01;3;11;1;46
2025-09-01;3;11;2;6051
2025-09-01;3;11;3;825
2025-09-01;3;11;4;3673
2025-09-01;4;11;1;38
2025-09-01;4;11;2;4999
2025-09-01;4;11;3;682
2025-09-01;4;11;4;3034
2025-09-01;5;11;1;42
2025-09-01;5;11;2;5525
2025-09-01;5;11;3;753
2025-09-01;5;11;4;3354
2025-09-01;6;11;1;24
2025-09-01;6;11;2;3157
2025-09-01;6;11;3;693
2025-09-01;6;11;4;1916
2025-09-01;7;11;1;19
2025-09-01;7;11;2;2499
2025-09-01;7;11;3;549
2025-09-01;7;11;4;1517
2025-09-01;8;11;1;9
2025-09-01;8;11;2;1184
2025-09-01;8;11;3;103
2025-09-01;8;11;4;719
2025-09-01;9;11;1;7
2025-09-01;9;11;2;921
2025-09-01;9;11;3;80
2025-09-01;9;11;4;559
2025-09-01;10;11;1;19
2025-09-01;10;11;2;2499
2025-09-01;10;11;3;441
2025-09-01;10;11;4;1517
2025-09-01;11;11;1;14
2025-09-01;11;11;2;1842
2025-09-01;11;11;3;325
2025-09-01;11;11;4;1118
2025-09-01;12;11;1;9
2025-09-01;12;11;2;1184
2025-09-01;12;11;3;209
2025-09-01;12;11;4;719
2025-10-01;1;1;1;387
2025-10-01;1;1;2;56658
2025-10-01;1;1;3;7726
2025-10-01;1;1;4;33341
2025-10-01;2;1;1;277
2025-10-01;2;1;2;40554
2025-10-01;2;1;3;5530
2025-10-01;2;1;4;23864
2025-10-01;3;1;1;332
2025-10-01;3;1;2;48606
2025-10-01;3;1;3;6628
2025-10-01;3;1;4;28602
2025-10-01;4;1;1;277
2025-10-01;4;1;2;40554
2025-10-01;4;1;3;5530
2025-10-01;4;1;4;23864
2025-10-01;5;1;1;304
2025-10-01;5;1;2;44507
2025-10-01;5;1;3;6069
2025-10-01;5;1;4;26190
2025-10-01;6;1;1;228
2025-10-01;6;1;2;33380
2025-10-01;6;1;3;7327
2025-10-01;6;1;4;19642
2025-10-01;7;1;1;178
2025-10-01;7;1;2;26060
2025-10-01;7;1;3;5720
2025-10-01;7;1;4;15335
2025-10-01;8;1;1;115
2025-10-01;8;1;2;16836
2025-10-01;8;1;3;1464
2025-10-01;8;1;4;9907
2025-10-01;9;1;1;92
2025-10-01;9;1;2;13469
2025-10-01;9;1;3;1171
2025-10-01;9;1;4;7926
2025-10-01;10;1;1;240
2025-10-01;10;1;2;35137
2025-10-01;10;1;3;6201
2025-10-01;10;1;4;20676
2025-10-01;11;1;1;180
2025-10-01;11;1;2;26353
2025-10-01;11;1;3;4650
2025-10-01;11;1;4;15507
2025-10-01;12;1;1;120
2025-10-01;12;1;2;17569
2025-10-01;12;1;3;3100
2025-10-01;12;1;4;10338
2025-10-01;1;2;1;304
2025-10-01;1;2;2;49022
2025-10-01;1;2;3;6685
2025-10-01;1;2;4;27468
2025-10-01;2;2;1;218
2025-10-01;2;2;2;35154
2025-10-01;2;2;3;4794
2025-10-01;2;2;4;19697
2025-10-01;3;2;1;261
2025-10-01;3;2;2;42088
2025-10-01;3;2;3;5739
2025-10-01;3;2;4;23582
2025-10-01;4;2;1;218
2025-10-01;4;2;2;35154
2025-10-01;4;2;3;4794
2025-10-01;4;2;4;19697
2025-10-01;5;2;1;240
2025-10-01;5;2;2;38702
2025-10-01;5;2;3;5277
2025-10-01;5;2;4;21685
2025-10-01;6;2;1;180
2025-10-01;6;2;2;29026
2025-10-01;6;2;3;6372
2025-10-01;6;2;4;16264
2025-10-01;7;2;1;140
2025-10-01;7;2;2;22576
2025-10-01;7;2;3;4956
2025-10-01;7;2;4;12650
2025-10-01;8;2;1;91
2025-10-01;8;2;2;14674
2025-10-01;8;2;3;1276
2025-10-01;8;2;4;8222
2025-10-01;9;2;1;73
2025-10-01;9;2;2;11772
2025-10-01;9;2;3;1024
2025-10-01;9;2;4;6596
2025-10-01;10;2;1;189
2025-10-01;10;2;2;30478
2025-10-01;10;2;3;5378
2025-10-01;10;2;4;17077
2025-10-01;11;2;1;142
2025-10-01;11;2;2;22898
2025-10-01;11;2;3;4041
2025-10-01;11;2;4;12830
2025-10-01;12;2;1;94
2025-10-01;12;2;2;15158
2025-10-01;12;2;3;2675
2025-10-01;12;2;4;8493
2025-10-01;1;3;1;157
2025-10-01;1;3;2;27982
2025-10-01;1;3;3;3816
2025-10-01;1;3;4;15175
2025-10-01;2;3;1;111
2025-10-01;2;3;2;19784
2025-10-01;2;3;3;2698
2025-10-01;2;3;4;10729
2025-10-01;3;3;1;134
2025-10-01;3;3;2;23883
2025-10-01;3;3;3;3257
2025-10-01;3;3;4;12952
2025-10-01;4;3;1;111
2025-10-01;4;3;2;19784
2025-10-01;4;3;3;2698
2025-10-01;4;3;4;10729
2025-10-01;5;3;1;123
2025-10-01;5;3;2;21922
2025-10-01;5;3;3;2989
2025-10-01;5;3;4;11889
2025-10-01;6;3;1;92
2025-10-01;6;3;2;16397
2025-10-01;6;3;3;3599
2025-10-01;6;3;4;8892
2025-10-01;7;3;1;72
2025-10-01;7;3;2;12833
2025-10-01;7;3;3;2817
2025-10-01;7;3;4;6959
2025-10-01;8;3;1;46
2025-10-01;8;3;2;8199
2025-10-01;8;3;3;713
2025-10-01;8;3;4;4446
2025-10-01;9;3;1;37
2025-10-01;9;3;2;6595
2025-10-01;9;3;3;573
2025-10-01;9;3;4;3576
2025-10-01;10;3;1;97
2025-10-01;10;3;2;17288
2025-10-01;10;3;3;3051
2025-10-01;10;3;4;9376
2025-10-01;11;3;1;72
2025-10-01;11;3;2;12833
2025-10-01;11;3;3;2265
2025-10-01;11;3;4;6959
2025-10-01;12;3;1;48
2025-10-01;12;3;2;8555
2025-10-01;12;3;3;1510
2025-10-01;12;3;4;4640
2025-10-01;1;4;1;83
2025-10-01;1;4;2;13208
2025-10-01;1;4;3;1801
2025-10-01;1;4;4;7674
2025-10-01;2;4;1;59
2025-10-01;2;4;2;9389
2025-10-01;2;4;3;1280
2025-10-01;2;4;4;5455
2025-10-01;3;4;1;71
2025-10-01;3;4;2;11299
2025-10-01;3;4;3;1541
2025-10-01;3;4;4;6564
2025-10-01;4;4;1;59
2025-10-01;4;4;2;9389
2025-10-01;4;4;3;1280
2025-10-01;4;4;4;5455
2025-10-01;5;4;1;65
2025-10-01;5;4;2;10344
2025-10-01;5;4;3;1411
2025-10-01;5;4;4;6010
2025-10-01;6;4;1;53
2025-10-01;6;4;2;8434
2025-10-01;6;4;3;1851
2025-10-01;6;4;4;4900
2025-10-01;7;4;1;41
2025-10-01;7;4;2;6525
2025-10-01;7;4;3;1432
2025-10-01;7;4;4;3791
2025-10-01;8;4;1;32
2025-10-01;8;4;2;5092
2025-10-01;8;4;3;443
2025-10-01;8;4;4;2959
2025-10-01;9;4;1;26
2025-10-01;9;4;2;4138
2025-10-01;9;4;3;360
2025-10-01;9;4;4;2404
2025-10-01;10;4;1;43
2025-10-01;10;4;2;6843
2025-10-01;10;4;3;1208
2025-10-01;10;4;4;3976
2025-10-01;11;4;1;32
2025-10-01;11;4;2;5092
2025-10-01;11;4;3;899
2025-10-01;11;4;4;2959
2025-10-01;12;4;1;21
2025-10-01;12;4;2;3342
2025-10-01;12;4;3;590
2025-10-01;12;4;4;1942
2025-10-01;1;5;1;41
2025-10-01;1;5;2;7481
2025-10-01;1;5;3;1020
2025-10-01;1;5;4;4092
2025-10-01;2;5;1;31
2025-10-01;2;5;2;5657
2025-10-01;2;5;3;771
2025-10-01;2;5;4;3094
2025-10-01;3;5;1;37
2025-10-01;3;5;2;6752
2025-10-01;3;5;3;921
2025-10-01;3;5;4;3693
2025-10-01;4;5;1;31
2025-10-01;4;5;2;5657
2025-10-01;4;5;3;771
2025-10-01;4;5;4;3094
2025-10-01;5;5;1;34
2025-10-01;5;5;2;6204
2025-10-01;5;5;3;846
2025-10-01;5;5;4;3394
2025-10-01;6;5;1;28
2025-10-01;6;5;2;5109
2025-10-01;6;5;3;1122
2025-10-01;6;5;4;2795
2025-10-01;7;5;1;22
2025-10-01;7;5;2;4014
2025-10-01;7;5;3;881
2025-10-01;7;5;4;2196
2025-10-01;8;5;1;17
2025-10-01;8;5;2;3102
2025-10-01;8;5;3;270
2025-10-01;8;5;4;1697
2025-10-01;9;5;1;14
2025-10-01;9;5;2;2555
2025-10-01;9;5;3;222
2025-10-01;9;5;4;1397
2025-10-01;10;5;1;22
2025-10-01;10;5;2;4014
2025-10-01;10;5;3;708
2025-10-01;10;5;4;2196
2025-10-01;11;5;1;17
2025-10-01;11;5;2;3102
2025-10-01;11;5;3;547
2025-10-01;11;5;4;1697
2025-10-01;12;5;1;11
2025-10-01;12;5;2;2007
2025-10-01;12;5;3;354
2025-10-01;12;5;4;1098
2025-10-01;1;6;1;31
2025-10-01;1;6;2;6742
2025-10-01;1;6;3;919
2025-10-01;1;6;4;3843
2025-10-01;2;6;1;20
2025-10-01;2;6;2;4350
2025-10-01;2;6;3;593
2025-10-01;2;6;4;2479
2025-10-01;3;6;1;24
2025-10-01;3;6;2;5220
2025-10-01;3;6;3;712
2025-10-01;3;6;4;2975
2025-10-01;4;6;1;20
2025-10-01;4;6;2;4350
2025-10-01;4;6;3;593
2025-10-01;4;6;4;2479
2025-10-01;5;6;1;22
2025-10-01;5;6;2;4785
2025-10-01;5;6;3;652
2025-10-01;5;6;4;2727
2025-10-01;6;6;1;26
2025-10-01;6;6;2;5655
2025-10-01;6;6;3;1241
2025-10-01;6;6;4;3223
2025-10-01;7;6;1;20
2025-10-01;7;6;2;4350
2025-10-01;7;6;3;955
2025-10-01;7;6;4;2479
2025-10-01;8;6;1;22
2025-10-01;8;6;2;4785
2025-10-01;8;6;3;416
2025-10-01;8;6;4;2727
2025-10-01;9;6;1;17
2025-10-01;9;6;2;3697
2025-10-01;9;6;3;321
2025-10-01;9;6;4;2108
2025-10-01;10;6;1;26
2025-10-01;10;6;2;5655
2025-10-01;10;6;3;998
2025-10-01;10;6;4;3223
2025-10-01;11;6;1;19
2025-10-01;11;6;2;4132
2025-10-01;11;6;3;729
2025-10-01;11;6;4;2356
2025-10-01;12;6;1;13
2025-10-01;12;6;2;2827
2025-10-01;12;6;3;499
2025-10-01;12;6;4;1612
2025-10-01;1;7;1;32
2025-10-01;1;7;2;6518
2025-10-01;1;7;3;889
2025-10-01;1;7;4;3698
2025-10-01;2;7;1;23
2025-10-01;2;7;2;4685
2025-10-01;2;7;3;639
2025-10-01;2;7;4;2658
2025-10-01;3;7;1;28
2025-10-01;3;7;2;5703
2025-10-01;3;7;3;778
2025-10-01;3;7;4;3236
2025-10-01;4;7;1;23
2025-10-01;4;7;2;4685
2025-10-01;4;7;3;639
2025-10-01;4;7;4;2658
2025-10-01;5;7;1;25
2025-10-01;5;7;2;5092
2025-10-01;5;7;3;694
2025-10-01;5;7;4;2889
2025-10-01;6;7;1;30
2025-10-01;6;7;2;6111
2025-10-01;6;7;3;1341
2025-10-01;6;7;4;3467
2025-10-01;7;7;1;23
2025-10-01;7;7;2;4685
2025-10-01;7;7;3;1028
2025-10-01;7;7;4;2658
2025-10-01;8;7;1;25
2025-10-01;8;7;2;5092
2025-10-01;8;7;3;443
2025-10-01;8;7;4;2889
2025-10-01;9;7;1;20
2025-10-01;9;7;2;4074
2025-10-01;9;7;3;354
2025-10-01;9;7;4;2311
2025-10-01;10;7;1;29
2025-10-01;10;7;2;5907
2025-10-01;10;7;3;1042
2025-10-01;10;7;4;3351
2025-10-01;11;7;1;22
2025-10-01;11;7;2;4481
2025-10-01;11;7;3;791
2025-10-01;11;7;4;2543
2025-10-01;12;7;1;15
2025-10-01;12;7;2;3055
2025-10-01;12;7;3;539
2025-10-01;12;7;4;1734
2025-10-01;1;9;1;18
2025-10-01;1;9;2;4010
2025-10-01;1;9;3;547
2025-10-01;1;9;4;2269
2025-10-01;2;9;1;12
2025-10-01;2;9;2;2673
2025-10-01;2;9;3;365
2025-10-01;2;9;4;1513
2025-10-01;3;9;1;15
2025-10-01;3;9;2;3342
2025-10-01;3;9;3;456
2025-10-01;3;9;4;1891
2025-10-01;4;9;1;12
2025-10-01;4;9;2;2673
2025-10-01;4;9;3;365
2025-10-01;4;9;4;1513
2025-10-01;5;9;1;13
2025-10-01;5;9;2;2896
2025-10-01;5;9;3;395
2025-10-01;5;9;4;1639
2025-10-01;6;9;1;16
2025-10-01;6;9;2;3565
2025-10-01;6;9;3;782
2025-10-01;6;9;4;2017
2025-10-01;7;9;1;12
2025-10-01;7;9;2;2673
2025-10-01;7;9;3;587
2025-10-01;7;9;4;1513
2025-10-01;8;9;1;13
2025-10-01;8;9;2;2896
2025-10-01;8;9;3;252
2025-10-01;8;9;4;1639
2025-10-01;9;9;1;10
2025-10-01;9;9;2;2228
2025-10-01;9;9;3;194
2025-10-01;9;9;4;1261
2025-10-01;10;9;1;15
2025-10-01;10;9;2;3342
2025-10-01;10;9;3;590
2025-10-01;10;9;4;1891
2025-10-01;11;9;1;11
2025-10-01;11;9;2;2451
2025-10-01;11;9;3;432
2025-10-01;11;9;4;1387
2025-10-01;12;9;1;8
2025-10-01;12;9;2;1782
2025-10-01;12;9;3;315
2025-10-01;12;9;4;1009
2025-10-01;1;10;1;76
2025-10-01;1;10;2;10643
2025-10-01;1;10;3;1451
2025-10-01;1;10;4;6388
2025-10-01;2;10;1;54
2025-10-01;2;10;2;7562
2025-10-01;2;10;3;1031
2025-10-01;2;10;4;4539
2025-10-01;3;10;1;65
2025-10-01;3;10;2;9103
2025-10-01;3;10;3;1241
2025-10-01;3;10;4;5463
2025-10-01;4;10;1;54
2025-10-01;4;10;2;7562
2025-10-01;4;10;3;1031
2025-10-01;4;10;4;4539
2025-10-01;5;10;1;59
2025-10-01;5;10;2;8262
2025-10-01;5;10;3;1127
2025-10-01;5;10;4;4959
2025-10-01;6;10;1;34
